epoch,G_GAN,G_L1,D_real,D_fake
53,39.69484603404999,402.00511169433594,6.219668012112379,5.444203612394631
54,40.0874063372612,399.7968502044678,5.173898425884545,5.480676233768463
55,40.054790288209915,399.8580265045166,5.561699177138507,4.959644332993776
56,40.34206569194794,391.9057559967041,4.439591285772622,4.402028360404074
57,40.39360523223877,388.0625534057617,6.36381865106523,5.367773093283176
58,43.318821489810944,389.5752372741699,5.113226268440485,5.938656743615866
59,36.41168349981308,382.86938285827637,6.1424738466739655,4.364182305522263
60,40.15576761960983,381.5424175262451,4.663735968992114,4.593474090099335
61,39.98991793394089,372.69249153137207,10.041155649349093,7.731299722567201
62,42.13788588345051,382.3415050506592,5.060835159383714,7.409597786143422
63,36.81281033158302,374.7275199890137,4.601883389055729,3.7320748027414083
64,38.067322731018066,377.85386657714844,3.364547908306122,3.2523316107690334
65,34.83621700108051,369.4155502319336,9.046346765011549,9.60713760741055
66,40.82502442598343,366.803653717041,6.208806311711669,5.605289286002517
67,40.04784315824509,371.409875869751,3.9772035516798496,3.768614962697029
68,39.650788098573685,373.22381019592285,7.073701904155314,6.653404446318746
69,39.57629692554474,371.5796699523926,3.22978557087481,3.3633034005761147
70,39.787363559007645,365.3496627807617,6.713837832212448,5.571857176721096
71,40.91137182712555,369.6279544830322,4.855494003742933,5.081484348513186
72,38.019598104059696,365.1371555328369,9.379093593917787,8.709379433654249
73,37.09753791987896,356.9815330505371,5.519640086218715,4.2545012924820185
74,31.508649289608,352.9369144439697,8.512247473932803,9.211531186010689
75,36.30039721727371,355.6085624694824,5.126830941066146,6.379755567759275
76,36.50612196326256,360.54858207702637,6.446849932894111,5.415282282046974
77,42.603220105171204,351.41598892211914,4.463702325243503,4.817231614142656
78,39.45596495270729,349.46508407592773,6.23464391194284,5.852998293936253
79,41.04675483703613,353.89953994750977,2.8049153946340084,2.8043791092932224
80,40.824896723032,352.1281433105469,7.193086280487478,6.0011859107762575
81,39.18720695376396,350.3161849975586,5.713967330753803,6.462519321590662
82,37.55296775698662,346.5323677062988,4.778707876801491,4.176288882270455
83,40.958969831466675,351.97376441955566,2.803830996155739,2.8837019316852093
84,40.97156301140785,351.2063789367676,7.796640787273645,4.796972413547337
85,29.730840623378754,331.29934310913086,6.466048702597618,7.46987284719944
86,39.65694533288479,342.6781768798828,6.360716458875686,6.087714727036655
87,46.52739292383194,343.0178470611572,3.3684309837408364,3.75269762519747
88,41.03038716316223,339.1440181732178,7.796602732501924,6.453688781708479
89,38.84124279022217,332.5486011505127,5.018247868865728,4.935386411845684
90,42.89540755748749,334.4739360809326,5.5966194197535515,5.800969352014363
91,43.76567530632019,338.1068859100342,2.343244446441531,2.369013698771596
92,35.05667282640934,335.8302345275879,8.445490082725883,8.22935945680365
93,39.489490389823914,330.634313583374,7.411585887894034,6.04051623493433
94,45.66050386428833,338.4521293640137,2.1425395533442497,2.2899348624050617
95,45.25634491443634,342.49612045288086,2.0685561494901776,2.358768053352833
96,38.62995917350054,325.26352882385254,11.366855837404728,7.992520754691213
97,38.82273077964783,322.8809337615967,7.550373838283122,6.435113185085356
98,39.60682728886604,330.86881828308105,5.918874265626073,4.88036154396832
99,45.67172622680664,327.9028511047363,5.753940172493458,5.94111886061728
100,46.71033251285553,334.1884651184082,1.988603312522173,2.2155966572463512
101,47.300035029649734,332.874792098999,4.035712806507945,3.2972732251510024
102,25.312893331050873,322.58406257629395,13.912543997168541,10.008062854409218
103,32.16634890437126,319.37218856811523,7.893585505429655,8.056679621338844
104,37.21133428812027,316.1000385284424,10.539013370638713,7.383558640722185
105,40.67565941810608,322.9668617248535,3.0705725383013487,3.8574622347950935
106,43.88025063276291,318.9983253479004,3.9007212412543595,3.9429294215515256
107,43.21056354045868,314.2769832611084,7.2018529758788645,6.464393037371337
108,46.1169438958168,324.889554977417,2.1729566287249327,2.229886641725898
109,49.656030893325806,328.59062576293945,2.864540145266801,3.206817176192999
110,48.76602339744568,326.7625141143799,1.3790461588650942,1.4538872987031937
111,50.764857187867165,324.82930755615234,7.909823317080736,3.7126392929349095
112,27.494018524885178,317.4536552429199,7.494894526898861,8.204072639346123
113,40.4850954413414,310.73950958251953,6.096915617585182,5.504362979903817
114,48.06965771317482,314.0058822631836,4.738524887477979,4.1204393384978175
115,40.069095090031624,305.941837310791,9.112511433428153,9.612392399460077
116,46.2565358877182,309.28233337402344,2.3951469119638205,2.1847766749560833
117,45.7690514922142,320.2380847930908,3.9495948990806937,2.7582222130149603
118,31.346943095326424,305.4808940887451,12.306898566195741,10.013017846271396
119,32.959081038832664,304.91959953308105,6.770595315843821,6.705180492252111
120,44.47062826156616,308.01405334472656,2.2780346237123013,2.9747156407684088
121,47.41841673851013,310.0619430541992,3.3831451300065964,3.514968529343605
122,50.61234128475189,312.88377571105957,1.9179589753039181,1.8179852664470673
123,52.53164029121399,313.96497917175293,5.180417926516384,2.9618557449430227
124,43.41773736476898,302.4163188934326,7.538977850228548,8.239583277143538
125,45.19550636410713,307.3120059967041,5.59832924650982,5.019189635291696
126,46.92402532603592,305.6802501678467,3.644681023899466,2.9444377087056637
127,50.14035999774933,303.37293434143066,4.73470841901144,8.391430987045169
128,53.995981335639954,309.42191886901855,1.3448499185033143,1.5339958537369967
129,56.13753080368042,315.66066551208496,1.1838463228195906,1.0973109849728644
130,55.51118612289429,312.8477668762207,1.2626645443961024,1.2068659663200378
131,50.252033948898315,311.2972583770752,7.120690406067297,4.734266445040703
132,43.30336418747902,302.30977630615234,5.233280830085278,5.19701992534101
133,43.988983154296875,300.74677085876465,7.258050638716668,6.639338067732751
134,45.18395383283496,296.69996452331543,5.815786141087301,5.625568096525967
135,52.90877962112427,306.43152809143066,1.3336583590134978,1.3522758800536394
136,52.06840896606445,305.591365814209,1.1726214587688446,1.0789013169705868
137,52.93222213536501,306.58975410461426,3.5737062063999474,2.9766884855926037
138,43.94911187887192,300.6236000061035,10.628474161960185,8.707149398047477
139,54.750619649887085,314.20415115356445,0.9221786968410015,1.1746841445565224
140,55.656789779663086,305.3138122558594,1.3384259650483727,1.287706460338086
141,57.916449815034866,304.14928817749023,2.8709888006560504,2.6340967072173953
142,40.0035015642643,299.1707305908203,8.177420151885599,8.133141172584146
143,35.65198062360287,290.1648931503296,13.887141649844125,10.68547316128388
144,39.9927893280983,291.41687202453613,5.689505870221183,5.751226014457643
145,53.295716524124146,299.58386421203613,1.2237429274246097,1.4145843917503953
146,51.167098701000214,301.12843322753906,1.7040511202067137,1.5161645961925387
147,47.52633935213089,298.83685874938965,5.851275441469625,5.890571998432279
148,57.06916785240173,299.1505489349365,1.042179998010397,1.0969074685126543
149,59.17819690704346,301.65683364868164,0.8521032226271927,0.8272530129179358
150,63.176666498184204,307.7212715148926,0.5715703126043081,0.6915141567587852
151,60.95224857330322,303.0393371582031,0.8058068715035915,0.8154730489477515
152,56.93560320138931,300.55520248413086,7.3927982351742685,3.26327073154971
153,44.88883739709854,290.7666893005371,9.218282807734795,7.891735959798098
154,40.59312850236893,283.35485458374023,8.168890063883737,7.977327899076045
155,56.66064739227295,298.95910453796387,0.8948569903150201,1.2647339422255754
156,57.74324417114258,295.8379211425781,1.1935817901976407,1.2500835079699755
157,46.6136711537838,292.28136444091797,8.181143782800063,4.524488257244229
158,48.57117307186127,290.84507274627686,2.157906034961343,3.2779046557843685
159,59.72856628894806,299.0120143890381,0.7829385185614228,0.8331842012703419
160,57.65648663043976,295.59288597106934,1.1923481449484825,1.0126646775752306
161,49.686867386102676,286.7744951248169,17.826345894485712,8.19600344938226
162,29.640319526195526,279.49565505981445,5.387724306434393,7.493788167834282
163,51.86457443237305,295.3414258956909,1.4714540541172028,1.5504141487181187
164,56.6927956584841,287.63531494140625,4.981319922284456,5.593638313934207
165,41.16051709651947,287.91660499572754,4.324500676244497,3.936517123132944
166,54.11577808856964,298.1517868041992,1.4451165264472365,1.492211946286261
167,63.582510471343994,296.97411918640137,0.8278631558641791,0.8477601585909724
168,63.00904369354248,295.6785087585449,0.7503930237144232,0.8129275836981833
169,66.09161257743835,298.29229164123535,0.5894552110694349,0.5808908641338348
170,66.39963269233704,294.1352081298828,0.44913374725729227,0.47775893844664097
171,59.12730264663696,288.3624486923218,4.925447781803086,3.1287782897707075
172,48.164935290813446,290.72710132598877,5.288777904002927,6.651975886896253
173,55.15545566380024,286.0583667755127,6.415098665631376,4.52731896052137
174,50.37761694192886,287.1755123138428,7.499671891797334,5.045828704023734
175,58.88592839241028,297.62788581848145,0.778168867342174,0.8845591749995947
176,65.09007000923157,295.5805244445801,0.67108368081972,0.6810015691444278
177,64.56810986995697,293.72239112854004,0.6729370253160596,0.4809137084521353
178,32.095109194517136,275.4881019592285,11.450887085287832,8.405782690271735
179,43.04558381438255,284.06340408325195,6.662064044736326,6.042951534502208
180,59.27296042442322,287.65662574768066,1.0244188569486141,0.9597366135567427
181,65.03953278064728,288.7527446746826,0.6653840448707342,0.638129475992173
182,66.60686576366425,291.6446723937988,0.8009261306142434,0.7909140409901738
183,72.30366396903992,291.15349769592285,0.5557433262001723,0.7436375240795314
184,70.5514223575592,290.53705978393555,0.44395737373270094,0.38564916560426354
185,69.41131842136383,292.19222927093506,0.8978044814430177,0.857509259134531
186,46.888575941324234,282.28304290771484,14.42316926526837,8.994720112066716
187,21.342394441366196,272.5752296447754,10.865382876247168,9.848944373428822
188,42.549901232123375,273.9892520904541,6.60561512154527,8.017522024922073
189,61.19046676158905,284.30554389953613,1.6069246800616384,1.812015273142606
190,64.54097390174866,288.3665351867676,0.6234679617919028,0.6781797390431166
191,66.77890491485596,290.643102645874,0.5298070558346808,0.5272841453552246
192,70.66251707077026,293.61733627319336,0.37981567345559597,0.38119397312402725
193,65.97059798240662,296.98851013183594,1.2436397103592753,1.065610493766144
194,71.57442140579224,292.2979907989502,0.806501679122448,1.0152034810744226
195,73.52840638160706,289.0815887451172,0.43418906442821026,0.3912368312012404
196,76.48010921478271,289.7268123626709,0.29221560654696077,0.3684595189988613
197,75.0604920387268,286.19435119628906,0.3973455863306299,0.42899257922545075
198,74.5661258250475,291.4287528991699,0.4027305014897138,0.2578826164826751
199,39.32757604122162,272.59944248199463,11.715178671001922,9.954363664612174
200,39.5622386559844,270.2381772994995,11.819118972634897,7.792454537004232
201,51.81469490728341,280.4324254989624,1.977322196122259,1.9011174403131008
202,51.84979182481766,269.6338596343994,5.161752767453436,10.631015680730343
203,65.89437413215637,278.85344791412354,1.4499519248493016,1.0891061862930655
204,68.29052504757419,283.70555305480957,0.8919931356795132,0.396187387406826
205,44.918484687805176,271.7919292449951,10.945366534753703,10.401620481396094
206,63.14694690704346,304.9588050842285,0.8481353987008333,0.9293341413140297
207,75.62528824806213,323.20471954345703,0.4756319187581539,0.3539877599105239
208,74.45336723327637,303.48293113708496,0.34413623018190265,0.4540777769871056
209,74.92373943328857,288.2581253051758,0.5139208623440936,0.4906290856888518
210,75.10534310340881,292.53388595581055,0.2742717023938894,0.3143413718789816
211,75.67392420768738,289.5637626647949,0.4503973207902163,0.4097107162233442
212,77.41175317764282,286.57706356048584,0.4135694218566641,0.46447458025068045
213,76.00299912691116,285.04801845550537,0.6340619586408138,0.3536926486995071
214,44.72540603578091,275.01931285858154,13.450527316424996,9.924312200397253
215,42.1825165450573,270.63005447387695,5.250171781051904,5.628692217171192
216,63.26827049255371,281.01947593688965,0.8495568339712918,0.7645242875441909
217,72.68499875068665,288.8940086364746,0.6562503953464329,0.8165563982911408
218,73.3462028503418,287.29711151123047,0.36759558436460793,0.326951258815825
219,78.05331707000732,287.5569849014282,0.31340174307115376,0.3852858180180192
220,79.06476783752441,286.19205951690674,0.226361965527758,0.23484950186684728
221,79.68211269378662,284.97662353515625,0.20431447261944413,0.21224235091358423
222,81.45771360397339,285.6315269470215,0.22739273740444332,0.22994207870215178
223,81.67317819595337,288.43055152893066,0.19192130747251213,0.19437930639833212
224,85.76242733001709,288.49334716796875,0.17277249530889094,0.1672484166920185
225,84.2975869178772,286.36069774627686,0.2417150167748332,0.2194900067988783
226,83.81966662406921,284.31218910217285,0.297498858126346,0.2997588445432484
227,82.92615365982056,288.3047733306885,0.2646279202308506,0.25297477981075644
228,78.19220510590822,290.5491943359375,0.775043812696822,0.46716826071497053
229,34.10787560045719,268.9678382873535,18.6835733579137,15.700901057105511
230,34.16492001526058,270.1060857772827,8.59166325815022,6.322505438700318
231,25.878725707530975,257.83345222473145,13.806592288077809,11.507833709940314
232,22.635955154895782,264.1750555038452,8.223858252167702,8.316758528351784
233,44.572442054748535,270.3503131866455,4.19788284599781,4.183254659175873
234,62.94895398616791,275.2234191894531,0.8365689422935247,1.7376247337087989
235,36.443792283535004,264.8111057281494,13.155186844989657,12.514894213527441
236,45.750119626522064,269.70168018341064,7.613009286578745,4.080805658129975
237,58.44248366355896,270.371187210083,0.8062697942368686,1.019087522290647
238,70.48669171333313,276.5668258666992,0.4897959097288549,0.5333109521307051
239,71.10695838928223,278.82340812683105,0.405563686741516,0.4027063278481364
240,76.20059061050415,275.2405471801758,0.26258992112707347,0.29153716331347823
241,77.36615514755249,277.11625385284424,0.25550737092271447,0.25156540982425213
242,78.809415102005,280.4289617538452,0.4405709942802787,0.6286988902138546
243,45.85955521464348,264.3561210632324,12.11669571296079,7.684436292620376
244,57.70823270082474,266.5645580291748,3.396262507303618,4.2207267275080085
245,71.39710211753845,275.34707260131836,0.4201678307726979,0.43312409706413746
246,75.95242094993591,277.28135776519775,0.3311404944397509,0.26933206617832184
247,80.16005229949951,282.8707857131958,0.2981315158540383,0.3992094087880105
248,81.74846267700195,288.80694103240967,0.2237302386201918,0.2393694850616157
249,82.30046606063843,281.7424831390381,0.22269921586848795,0.23856423515826464
250,81.72275733947754,280.43200874328613,0.21811880031600595,0.21369701344519854
251,78.88795807212591,287.1341142654419,0.635512906126678,0.2581324097700417
252,30.466433465480804,259.0115852355957,20.053195476910332,15.11914636718575
253,41.15059643983841,262.54545402526855,4.726812839508057,5.557049790397286
254,42.916261330246925,257.91868591308594,8.18036450369982,6.865051724016666
255,51.51240861415863,268.749960899353,1.4769681319594383,1.5939266867935658
256,69.033442735672,277.4943799972534,0.5284493998624384,0.6794294733554125
257,73.07858157157898,282.03790187835693,0.4499669624492526,0.4149143975228071
258,75.1806571483612,288.8031988143921,0.32982887141406536,0.4080900615081191
259,88.63135719299316,340.19682121276855,0.3002177975140512,0.21917098842095584
260,82.17356634140015,298.4598026275635,0.20870895823463798,0.19907538429833949
261,82.69558620452881,292.21631813049316,0.22912198828998953,0.2397822653874755
262,84.33132123947144,291.69649028778076,0.19580860016867518,0.1895271777175367
263,83.673819065094,291.0510902404785,0.20425018429523334,0.1812302425969392
264,80.94102597236633,289.90979194641113,0.24658761580940336,0.2414683683309704
265,87.69892024993896,293.8047924041748,0.2708820171537809,0.311792965978384
266,88.13768720626831,291.40727043151855,0.14364808099344373,0.13998275203630328
267,89.67327690124512,297.7363815307617,0.14353104413021356,0.14688262296840549
268,89.97923517227173,298.17054748535156,0.1537046799203381,0.16014978860039264
269,84.9111053943634,294.9645137786865,0.46225223125657067,0.29811034398153424
270,27.43543565273285,261.40132427215576,17.214588798291516,12.646851418539882
271,26.494031071662903,259.7231903076172,9.297287430614233,7.5143297873437405
272,39.742198064923286,261.6279716491699,6.035328254103661,8.584997430443764
273,46.62305611371994,259.04101943969727,5.807154058013111,3.2817597086541355
274,68.77610898017883,270.54016304016113,0.8349265642464161,0.861388168297708
275,62.93475902080536,267.20789909362793,6.572398241376504,4.253829943714663
276,64.30655133724213,270.75996017456055,1.4414900958072394,1.6080944801215082
277,54.674339696764946,266.07182693481445,6.8774423830909654,5.055112604808528
278,71.16721224784851,274.96017932891846,0.5527519702445716,0.6022646464407444
279,82.16729140281677,275.7184076309204,0.24906601570546627,0.2313578212633729
280,83.38057279586792,283.80817890167236,0.19720820675138384,0.2574626035057008
281,83.37936878204346,287.74575996398926,0.24042081111110747,0.19666681298986077
282,80.80026125907898,298.0422306060791,0.32199904532171786,0.29078357433900237
283,91.27738809585571,371.09147453308105,0.11286852834746242,0.17667917488142848
284,88.23055267333984,310.85730934143066,0.2438233428983949,0.24966343119740486
285,87.54534101486206,292.0460567474365,0.1037228315253742,0.16881750826723874
286,87.30322790145874,298.7344398498535,0.13026492565404624,0.16062727384269238
287,85.74276971817017,294.6568355560303,0.17745719710364938,0.17809725389815867
288,89.17708539962769,298.00722312927246,0.17713118565734476,0.18343945126980543
289,90.98515939712524,318.40962982177734,0.17097415798343718,0.17246061470359564
290,86.19539926049765,321.7209930419922,1.1824903024244122,7.891041061899159
291,20.747707694768906,267.01382541656494,19.30496719479561,14.879729626700282
292,19.40399518609047,251.27966785430908,9.972803369164467,10.622573405504227
293,20.043764889240265,249.48293209075928,9.10717961192131,8.695398434996605
294,25.754620283842087,253.4304027557373,8.254271987825632,8.387421492487192
295,35.474223896861076,252.48383331298828,5.948723416775465,6.871957132592797
296,46.906328827142715,258.9919662475586,8.121476555243134,5.2156309296842664
297,66.39354273676872,270.24944019317627,0.9184799855574965,0.8703590491786599
298,57.80548244714737,259.5256013870239,13.206391492742114,9.067615534178913
299,61.56661033630371,260.28662300109863,1.6765015330165625,1.523027442395687
300,71.07719135284424,273.3665781021118,0.3477450031787157,0.549894331023097
