epoch,G_GAN,G_L1,D_real,D_fake
42,48.793781876564026,793.3414611816406,4.098911821842194,4.138368006795645
43,47.052994072437286,785.8159561157227,7.140177187742665,6.282828278839588
44,47.87645602226257,781.9144248962402,4.250166518613696,5.115978956222534
45,49.9020973443985,775.353385925293,6.803122078999877,5.591172443702817
46,51.94452631473541,772.2222366333008,7.665000736596994,6.902131066657603
47,50.71108877658844,764.3818740844727,5.692163532599807,5.798076072707772
48,47.62998595461249,770.3168411254883,6.3124710998963565,7.320386789739132
49,52.937136352062225,760.4818878173828,5.7762192422524095,5.225850680842996
50,50.03857910633087,753.3666076660156,4.5843689776957035,4.463597856462002
51,51.629764288663864,761.0354347229004,6.642000769264996,6.20604519918561
52,54.19068020582199,748.0928840637207,7.841448780847713,8.114500246942043
53,50.896982818841934,741.555046081543,6.478492359165102,7.175962967798114
54,46.96854329109192,741.9332313537598,6.8331673154607415,7.373476134613156
55,48.79967465996742,726.4704875946045,6.471656976966187,7.3185951337218285
56,50.295511059463024,732.3332004547119,5.767328530084342,5.764783870428801
57,50.72403711080551,741.0942344665527,5.625288191717118,5.188464714214206
58,49.15668887645006,728.8368167877197,5.973369052633643,5.6817534156143665
59,50.76350998878479,731.4153137207031,6.047954874578863,7.169853465631604
60,49.59621950984001,732.7112216949463,5.200234208256006,5.288328455761075
61,49.340468894690275,717.8434295654297,9.238983658899087,8.877845594659448
62,46.7395743727684,722.1616821289062,6.565864169271663,6.480201246216893
63,49.60550230741501,704.0837917327881,7.124188819900155,8.345164867118001
64,50.92720356583595,707.5741062164307,5.827803377527744,6.074098873883486
65,48.24902191758156,712.0756454467773,5.6441517090424895,5.387431206181645
66,46.29801630973816,713.4959754943848,9.10002160584554,6.697728183120489
67,54.56781721115112,702.9035625457764,5.6171267873141915,8.17991672642529
68,49.16391381621361,693.8380832672119,6.604525777511299,7.485844876617193
69,51.16666752099991,708.1030406951904,3.8257263116538525,4.162743970751762
70,53.55727183818817,700.653730392456,6.268491404131055,7.460223115049303
71,48.40867045521736,683.8665027618408,7.821648801211268,8.186336883343756
72,54.5458407998085,677.0611057281494,7.494146044366062,6.04427773412317
73,48.34847432374954,673.8939933776855,6.675840956857428,6.968443552032113
74,52.35768000781536,685.0931224822998,4.029831571970135,4.6380119901150465
75,49.469582583755255,672.6493988037109,8.055977628566325,7.274763150140643
76,52.79112267494202,669.3682460784912,3.1944760631304234,4.074167482554913
77,53.94087016582489,679.5474033355713,5.381816750392318,4.929286799393594
78,55.76864881813526,661.6747570037842,8.637993961106986,8.632048312574625
79,49.786518044769764,659.4344253540039,6.578824131051078,6.419894898310304
80,53.33630436658859,667.945972442627,5.581558234291151,5.225876435637474
81,54.09928232431412,660.2628746032715,5.030243922956288,5.5666074538603425
82,54.66790592670441,657.9581661224365,3.252251314930618,3.3904161332175136
83,53.439205557107925,656.1470432281494,5.748960406752303,5.1522043365985155
84,54.523494362831116,637.421817779541,6.477375745773315,9.139000161550939
85,54.618775740265846,656.4247589111328,4.575814641430043,6.192591934464872
86,54.628828413784504,634.5326042175293,7.820077654439956,7.859122321475297
87,53.845832735300064,635.7816123962402,3.8863317818613723,4.591762842610478
88,53.80376437306404,633.6845245361328,7.428435883484781,6.41029138956219
89,55.210787892341614,629.0979461669922,3.5850262644235045,3.4651452880352736
90,56.64994305372238,634.1791648864746,4.7654247013852,4.944849157240242
91,58.64951929450035,629.5828552246094,5.278631143271923,5.494099233299494
92,55.67508764564991,629.9101848602295,6.093825490679592,5.883522005286068
93,54.759425580501556,617.6871604919434,7.491309396456927,7.747408001683652
94,54.90087532997131,623.749584197998,2.677527416497469,2.982963901013136
95,55.021052189171314,620.1780338287354,9.234030443360098,8.253832951653749
96,45.684202671051025,604.927131652832,11.522294424008578,10.386219523847103
97,51.89663726091385,605.6526412963867,3.74283488932997,4.462919317185879
98,54.296436093747616,606.9625034332275,5.270663774921559,7.735598213505
99,49.000546753406525,600.1196117401123,5.998199950437993,4.819840007927269
100,58.21100127696991,597.4346313476562,2.4884425112977624,2.328578444197774
